,country,description,designation,points,price,province,region_1,taster_name,title,variety,winery
123110,US,,,88,16.0,,,,,Zinfandel,
123111,US,,,88,20.0,,,,,Grüner Veltliner,
123112,US,,,88,40.0,,,,,Pinot Noir,
123116,US,,,88,18.0,,,,,Petite Sirah,
123117,US,,,88,28.0,,,,,Cabernet Sauvignon,
123118,France,,,88,21.0,,,,,Bordeaux-style Red Blend,
123119,France,,,88,18.0,,,,,Bordeaux-style Red Blend,
123121,US,,,88,32.0,,,,,Petite Sirah,
123122,US,,,88,25.0,,,,,Cabernet Sauvignon,
123124,US,,,84,28.0,,,,,Pinot Noir,
123125,US,,,84,30.0,,,,,Red Blend,
123131,US,,,84,26.0,,,,,Sauvignon Blanc,
123135,US,,,84,17.0,,,,,Chardonnay,
123141,US,,,84,48.0,,,,,Pinot Noir,
123142,US,,,84,12.0,,,,,Chardonnay,
123144,US,,,84,16.0,,,,,Sauvignon Blanc,
123145,US,,,84,20.0,,,,,Dolcetto,
123146,US,,,84,8.0,,,,,Cabernet Sauvignon,
123149,US,,,84,18.0,,,,,Red Blend,
123151,US,,,87,17.0,,,,,Chardonnay,
123155,US,,,87,36.0,,,,,Syrah,
123156,US,,,87,20.0,,,,,Chardonnay,
123157,France,,,87,52.0,,,,,Champagne Blend,
123159,US,,,87,13.0,,,,,Chardonnay,
123160,US,,,87,40.0,,,,,Pinot Noir,
123162,US,,,87,23.0,,,,,Champagne Blend,
123163,US,,,87,28.0,,,,,Merlot,
123164,US,,,87,24.0,,,,,Cabernet Sauvignon,
123165,US,,,87,48.0,,,,,Bordeaux-style Red Blend,
123167,US,,,87,22.0,,,,,Merlot,
123168,US,,,87,34.0,,,,,Sauvignon Blanc,
123171,US,,,87,40.0,,,,,Chardonnay,
123173,US,,,87,30.0,,,,,Cabernet Sauvignon,
123178,US,,,85,10.0,,,,,Riesling,
123182,US,,,85,19.0,,,,,Zinfandel,
123184,US,,,85,30.0,,,,,Pinot Noir,
123186,US,,,85,10.0,,,,,Moscato,
123188,US,,,85,25.0,,,,,Pinot Noir,
123191,US,,,85,34.0,,,,,Red Blend,
123193,France,,,85,22.0,,,,,Pinot Noir,
123194,France,,,85,18.0,,,,,Sparkling Blend,
123195,US,,,87,40.0,,,,,Merlot,
123196,US,,,87,33.0,,,,,Red Blend,
123200,US,,,86,45.0,,,,,Chardonnay,
123204,US,,,86,10.0,,,,,Chardonnay,
123205,US,,,86,28.0,,,,,Bordeaux-style Red Blend,
123210,US,,,90,24.0,,,,,Sauvignon Blanc,
123215,US,,,90,22.0,,,,,Pinot Grigio,
123216,US,,,90,27.0,,,,,Vermentino,
123217,US,,,90,45.0,,,,,Chardonnay,
123219,US,,,90,18.0,,,,,Red Blend,
123220,US,,,90,14.0,,,,,Sauvignon Blanc,
123221,US,,,90,30.0,,,,,Torrontés,
123222,US,,,90,24.0,,,,,Rosé,
123223,US,,,90,50.0,,,,,Merlot,
123225,US,,,90,36.0,,,,,G-S-M,
123227,US,,,90,17.0,,,,,Chardonnay,
123229,US,,,90,42.0,,,,,Pinot Noir,
123232,US,,,90,19.0,,,,,Chardonnay,
123233,US,,,90,20.0,,,,,Zinfandel,
123234,US,,,90,18.0,,,,,Syrah,
123240,US,,,90,32.0,,,,,Zinfandel,
123244,US,,,90,30.0,,,,,Zinfandel,
123245,US,,,90,35.0,,,,,Carignan,
123248,US,,,90,35.0,,,,,Syrah,
123249,US,,,90,80.0,,,,,Pinot Noir,
123251,France,,,90,95.0,,,,,Chardonnay,
123252,France,,,90,73.0,,,,,Champagne Blend,
123254,US,,,90,68.0,,,,,Viognier,
123258,US,,,85,50.0,,,,,Cabernet Sauvignon,
123259,US,,,85,18.0,,,,,Pinot Grigio,
123260,US,,,85,28.0,,,,,Chardonnay,
123261,US,,,85,19.0,,,,,Zinfandel,
123265,US,,,85,20.0,,,,,Pinot Noir,
123268,US,,,85,30.0,,,,,Red Blend,
123273,France,,,85,10.0,,,,,Chardonnay,
123274,US,,,85,20.0,,,,,Syrah,
123279,US,,,87,35.0,,,,,Pinot Noir,
123280,France,,,87,37.0,,,,,Chardonnay,
123281,US,,,87,30.0,,,,,Sangiovese,
123282,US,,,87,40.0,,,,,Pinot Noir,
123284,France,,,87,18.0,,,,,Chardonnay,
123285,US,,,87,30.0,,,,,Pinot Noir,
123289,US,,,87,36.0,,,,,Pinot Noir,
123290,US,,,87,25.0,,,,,Pinot Noir,
123291,US,,,87,10.0,,,,,Red Blend,
123293,US,,,87,13.0,,,,,Merlot,
123297,US,,,87,20.0,,,,,Syrah,
123298,US,,,87,20.0,,,,,Chardonnay,
123300,US,,,87,52.0,,,,,Pinot Noir,
123302,US,,,87,25.0,,,,,Pinot Noir,
123308,US,,,86,28.0,,,,,White Blend,
123309,US,,,86,14.0,,,,,Tempranillo,
123312,US,,,86,35.0,,,,,Syrah,
123313,US,,,86,25.0,,,,,Pinot Noir,
123314,US,,,86,22.0,,,,,Bordeaux-style Red Blend,
123315,US,,,86,55.0,,,,,Pinot Noir,
123316,US,,,86,23.0,,,,,Merlot,
123317,France,,,86,17.0,,,,,Rosé,
123318,France,,,86,29.0,,,,,Rosé,
123321,US,,,86,14.0,,,,,Cabernet Franc,
123322,US,,,86,18.0,,,,,Bordeaux-style White Blend,
123323,US,,,86,26.0,,,,,Sangiovese,
123324,France,,,86,24.0,,,,,Sauvignon Blanc,
123325,France,,,86,22.0,,,,,Chardonnay,
123328,US,,,86,23.0,,,,,Shiraz,
123329,US,,,86,9.0,,,,,Chardonnay,
123330,US,,,86,15.0,,,,,Chardonnay,
123333,France,,,86,11.0,,,,,Rosé,
123334,France,,,86,20.0,,,,,Jacquère,
123335,France,,,86,13.0,,,,,Rosé,
123336,US,,,86,65.0,,,,,Cabernet Sauvignon,
123337,US,,,86,36.0,,,,,Syrah,
123340,US,,,88,25.0,,,,,Sauvignon Blanc,
123342,US,,,88,26.0,,,,,Sauvignon Blanc,
123343,US,,,88,30.0,,,,,Merlot,
123346,France,,,88,32.0,,,,,Chardonnay,
123347,US,,,88,25.0,,,,,Primitivo,
123348,France,,,88,29.0,,,,,Chardonnay,
123349,US,,,88,30.0,,,,,Chardonnay,
123353,US,,,87,30.0,,,,,Merlot,
123356,US,,,87,15.0,,,,,Chardonnay,
123357,US,,,89,35.0,,,,,Malbec,
123358,US,,,89,50.0,,,,,Pinot Noir,
123363,US,,,89,20.0,,,,,Chardonnay,
123368,US,,,89,28.0,,,,,Mourvèdre,
123369,US,,,89,19.0,,,,,Rosé,
123372,US,,,89,13.0,,,,,Chardonnay,
123373,US,,,89,21.0,,,,,Merlot,
123376,US,,,89,40.0,,,,,Cabernet Franc,
123377,US,,,89,25.0,,,,,Rosé,
123378,US,,,89,35.0,,,,,Merlot,
123379,France,,,89,48.0,,,,,Bordeaux-style Red Blend,
123380,France,,,89,38.0,,,,,Bordeaux-style Red Blend,
123382,US,,,89,38.0,,,,,Cabernet Sauvignon,
123383,US,,,89,12.0,,,,,Grüner Veltliner,
123387,US,,,88,20.0,,,,,Pinot Noir,
123388,US,,,88,28.0,,,,,Grenache Blanc,
123389,US,,,88,24.0,,,,,Rosé,
123393,France,,,88,16.0,,,,,Rosé,
123395,France,,,88,20.0,,,,,Pinot Noir,
123396,France,,,88,23.0,,,,,Pinot Noir,
123397,US,,,88,29.0,,,,,Pinot Noir,
123399,France,,,88,18.0,,,,,Riesling,
123400,US,,,88,10.0,,,,,Merlot,
123401,US,,,88,24.0,,,,,Syrah,
123402,US,,,88,46.0,,,,,Pinot Noir,
123403,France,,,88,15.0,,,,,Pinot Blanc,
123404,US,,,88,19.0,,,,,Dolcetto,
123405,US,,,88,30.0,,,,,Red Blend,
123408,US,,,88,60.0,,,,,Syrah,
123409,US,,,88,45.0,,,,,Pinot Noir,
123410,US,,,88,18.0,,,,,Sauvignon Blanc,
123411,France,,,88,36.0,,,,,Pinot Noir,
123412,France,,,88,13.0,,,,,Pinot Blanc,
123413,US,,,88,20.0,,,,,Chardonnay,
123414,US,,,88,24.0,,,,,Pinot Noir,
123415,US,,,88,35.0,,,,,Syrah,
123417,US,,,87,21.0,,,,,Gewürztraminer,
123418,France,,,87,30.0,,,,,Rosé,
123419,US,,,87,24.0,,,,,Chardonnay,
123420,US,,,87,15.0,,,,,Chardonnay,
123426,US,,,87,35.0,,,,,Sauvignon Blanc,
123431,France,,,87,15.0,,,,,Rhône-style Red Blend,
123432,US,,,87,35.0,,,,,Red Blend,
123433,US,,,87,30.0,,,,,Cabernet Franc,
123435,US,,,87,25.0,,,,,Cabernet Sauvignon,
123437,US,,,87,18.0,,,,,Chardonnay,
123438,US,,,87,30.0,,,,,Cabernet Franc,
123440,US,,,87,15.0,,,,,Fumé Blanc,
123441,US,,,87,38.0,,,,,Chardonnay,
123442,US,,,87,40.0,,,,,Chardonnay,
123444,US,,,87,24.0,,,,,Cabernet Sauvignon,
123446,US,,,82,17.0,,,,,Pinot Noir,
123448,France,,,82,18.0,,,,,Pinot Noir,
123449,US,,,82,8.0,,,,,Merlot,
123450,US,,,82,9.0,,,,,Cabernet Sauvignon,
123451,US,,,82,9.0,,,,,Chardonnay,
123453,France,,,82,13.0,,,,,Chenin Blanc,
123455,US,,,82,45.0,,,,,Chardonnay,
123456,US,,,82,25.0,,,,,Zinfandel,
123457,US,,,82,12.0,,,,,Sauvignon Blanc,
123458,US,,,82,11.0,,,,,Merlot,
123459,US,,,82,13.0,,,,,Sauvignon Blanc,
123462,US,,,81,26.0,,,,,Petite Sirah,
123463,US,,,91,25.0,,,,,Cabernet Sauvignon,
123464,US,,,91,22.0,,,,,Merlot,
123465,US,,,91,45.0,,,,,Red Blend,
123466,US,,,91,30.0,,,,,Cabernet Sauvignon,
123470,US,,,91,15.0,,,,,Merlot,
123473,US,,,91,28.0,,,,,Syrah,
123474,US,,,91,50.0,,,,,Pinot Noir,
123476,US,,,91,98.0,,,,,Cabernet Sauvignon,
123478,US,,,91,32.0,,,,,Chardonnay,
123479,US,,,91,30.0,,,,,Petit Verdot,
123480,US,,,91,32.0,,,,,Cabernet Sauvignon,
123481,US,,,91,28.0,,,,,Cabernet Franc,
123482,US,,,91,48.0,,,,,Cabernet Sauvignon,
123483,US,,,91,46.0,,,,,Chardonnay,
123484,US,,,91,39.0,,,,,Zinfandel,
123485,US,,,91,40.0,,,,,Cabernet Franc,
123486,US,,,91,60.0,,,,,Pinot Noir,
123488,US,,,91,35.0,,,,,Red Blend,
123489,US,,,91,29.0,,,,,Grenache,
123490,US,,,91,34.0,,,,,Malbec,
123492,US,,,86,35.0,,,,,Syrah,
123496,US,,,86,26.0,,,,,Syrah,
123497,US,,,86,50.0,,,,,Pinot Noir,
123499,US,,,86,20.0,,,,,Cabernet Franc,
123500,US,,,86,23.0,,,,,Pinot Noir,
123504,US,,,86,15.0,,,,,Viognier-Gewürztraminer,
123506,US,,,86,22.0,,,,,Pinot Blanc,
123508,US,,,86,30.0,,,,,Riesling,
123514,France,,,86,20.0,,,,,Chardonnay,
123516,US,,,86,60.0,,,,,Petit Verdot,
123518,US,,,86,34.0,,,,,Meritage,
123521,US,,,82,35.0,,,,,Merlot,
123522,US,,,82,8.0,,,,,Pinot Noir,
123523,US,,,82,16.0,,,,,White Blend,
123524,US,,,82,16.0,,,,,Zinfandel,
123525,US,,,82,10.0,,,,,Zinfandel,
123526,US,,,82,55.0,,,,,Cabernet Sauvignon,
123527,US,,,82,15.0,,,,,Red Blend,
123529,US,,,82,7.0,,,,,Zinfandel,
123531,US,,,81,9.0,,,,,Merlot,
123533,US,,,81,12.0,,,,,Sauvignon Blanc,
123534,US,,,81,9.0,,,,,White Blend,
123536,US,,,81,16.0,,,,,Red Blend,
123537,US,,,81,15.0,,,,,Rosé,
123538,US,,,81,9.0,,,,,Pinot Noir,
123542,US,,,80,13.0,,,,,Sauvignon Blanc,
123543,France,,,80,20.0,,,,,Pinot Noir,
123545,US,,,100,80.0,,,,,Syrah,
123548,France,,,84,24.0,,,,,Pinot Noir,
123551,US,,,84,55.0,,,,,Chardonnay,
123552,US,,,84,37.0,,,,,Cabernet Sauvignon,
123554,US,,,84,21.0,,,,,Viognier,
123555,US,,,84,15.0,,,,,Cabernet Sauvignon,
123557,US,,,83,18.0,,,,,Barbera,
123559,US,,,83,13.0,,,,,Cabernet Sauvignon,
123560,US,,,83,18.0,,,,,Chardonnay,
123561,US,,,83,8.0,,,,,White Blend,
123562,US,,,83,10.0,,,,,Red Blend,
123563,US,,,83,37.0,,,,,Syrah,
123564,US,,,83,25.0,,,,,Red Blend,
123568,US,,,83,18.0,,,,,Red Blend,
123571,US,,,83,30.0,,,,,Pinot Noir,
123573,US,,,83,23.0,,,,,Syrah,
123574,France,,,83,15.0,,,,,Chardonnay,
123575,US,,,83,16.0,,,,,Rosé,
123580,France,,,91,60.0,,,,,Chardonnay,
123582,US,,,91,29.0,,,,,Pinot Noir,
123583,France,,,91,90.0,,,,,Chardonnay,
123584,France,,,91,45.0,,,,,Chardonnay,
123585,US,,,91,65.0,,,,,Merlot,
123586,US,,,91,50.0,,,,,Petit Verdot,
123587,US,,,91,30.0,,,,,Chardonnay,
123588,France,,,91,63.0,,,,,Pinot Noir,
123590,US,,,91,55.0,,,,,Bordeaux-style Red Blend,
123591,US,,,91,45.0,,,,,Bordeaux-style Red Blend,
123598,US,,,91,50.0,,,,,Rhône-style Red Blend,
123601,US,,,91,55.0,,,,,Pinot Noir,
123603,US,,,91,45.0,,,,,Red Blend,
123604,France,,,89,80.0,,,,,Pinot Noir,
123605,France,,,89,20.0,,,,,Pinot Noir,
123606,France,,,89,19.0,,,,,Sparkling Blend,
123610,US,,,89,50.0,,,,,Pinot Noir,
123612,US,,,89,37.0,,,,,Pinot Noir,
123614,France,,,89,52.0,,,,,Pinot Noir,
123617,US,,,89,32.0,,,,,Pinot Noir,
123618,US,,,89,23.0,,,,,Sparkling Blend,
123619,US,,,89,20.0,,,,,Pinot Noir,
123625,US,,,89,60.0,,,,,Sparkling Blend,
123629,France,,,89,36.0,,,,,Chardonnay,
123630,France,,,89,37.0,,,,,Chardonnay,
123631,US,,,87,28.0,,,,,Petit Verdot,
123633,France,,,87,39.0,,,,,Rhône-style Red Blend,
123634,France,,,87,14.0,,,,,Rhône-style White Blend,
123636,US,,,87,10.0,,,,,Rosé,
123637,US,,,87,32.0,,,,,Chardonnay,
123638,France,,,87,18.0,,,,,Rosé,
123641,US,,,87,50.0,,,,,Pinot Noir,
123642,US,,,87,85.0,,,,,Cabernet Sauvignon,
123645,US,,,87,16.0,,,,,Sauvignon Blanc,
123646,US,,,87,20.0,,,,,Sauvignon Blanc,
123647,US,,,87,18.0,,,,,Chardonnay,
123655,France,,,84,12.0,,,,,Sauvignon Blanc,
123656,US,,,84,11.0,,,,,Pinot Grigio,
123657,France,,,84,14.0,,,,,Chardonnay,
123658,US,,,84,35.0,,,,,Cabernet Sauvignon,
123659,US,,,84,15.0,,,,,Chardonnay,
123661,US,,,84,23.0,,,,,Chardonnay,
123663,US,,,84,15.0,,,,,Chardonnay,
123665,US,,,84,36.0,,,,,Merlot,
123666,France,,,84,13.0,,,,,Malbec,
123667,US,,,84,12.0,,,,,Chardonnay,
123669,US,,,84,19.0,,,,,Pinot Noir,
123673,US,,,84,65.0,,,,,Cabernet Sauvignon,
123674,France,,,84,14.0,,,,,Malbec-Merlot,
123676,US,,,84,14.0,,,,,Pinot Noir,
123677,France,,,84,11.0,,,,,Rosé,
123678,US,,,84,10.0,,,,,Riesling,
123679,US,,,84,60.0,,,,,Red Blend,
123680,US,,,90,14.0,,,,,Sauvignon Blanc,
123682,France,,,90,20.0,,,,,Pinot Blanc,
123683,France,,,90,45.0,,,,,Bordeaux-style Red Blend,
123684,France,,,90,19.0,,,,,Bordeaux-style Red Blend,
123686,France,,,90,40.0,,,,,Bordeaux-style Red Blend,
123688,US,,,90,50.0,,,,,Pinot Noir,
123690,US,,,90,25.0,,,,,Sauvignon Blanc,
123691,US,,,90,28.0,,,,,Red Blend,
123692,France,,,90,25.0,,,,,Pinot Blanc,
123693,France,,,90,130.0,,,,,Bordeaux-style Red Blend,
123694,France,,,90,40.0,,,,,Pinot Gris,
123695,US,,,90,58.0,,,,,Pinot Noir,
123696,US,,,90,35.0,,,,,Cabernet Sauvignon,
123698,France,,,90,24.0,,,,,Pinot Noir,
123699,France,,,90,28.0,,,,,Muscat,
123701,US,,,90,18.0,,,,,Cabernet Sauvignon,
123702,US,,,90,80.0,,,,,Cabernet Sauvignon,
123703,US,,,90,59.0,,,,,Pinot Noir,
123704,US,,,90,30.0,,,,,Graciano,
123705,France,,,90,16.0,,,,,Muscat,
123706,US,,,90,20.0,,,,,Zinfandel,
123707,US,,,89,19.0,,,,,Gewürztraminer,
123708,US,,,89,15.0,,,,,Chardonnay,
123709,US,,,89,20.0,,,,,Rosé,
123710,France,,,89,40.0,,,,,Pinot Noir,
123713,US,,,89,45.0,,,,,Cabernet Sauvignon,
123714,US,,,89,35.0,,,,,Syrah,
123716,France,,,89,25.0,,,,,Chardonnay,
123717,US,,,89,20.0,,,,,Sparkling Blend,
123718,France,,,89,42.0,,,,,Chardonnay,
123719,US,,,89,55.0,,,,,Bordeaux-style Red Blend,
123721,France,,,89,37.0,,,,,Chardonnay,
123724,US,,,89,25.0,,,,,Riesling,
123725,US,,,89,39.0,,,,,Riesling,
123726,US,,,89,32.0,,,,,Albariño,
123728,US,,,89,29.0,,,,,Rosé,
123729,US,,,89,30.0,,,,,White Blend,
123731,France,,,89,83.0,,,,,Pinot Noir,
123733,US,,,89,50.0,,,,,Bordeaux-style Red Blend,
123734,France,,,89,16.0,,,,,Chardonnay,
123736,US,,,89,18.0,,,,,Chardonnay,
123737,US,,,86,24.0,,,,,Cabernet Franc,
123741,US,,,86,30.0,,,,,Sangiovese,
123742,US,,,86,20.0,,,,,Sauvignon Blanc,
123743,US,,,86,55.0,,,,,Cabernet Franc,
123747,US,,,86,26.0,,,,,Cabernet Sauvignon-Merlot,
123748,US,,,86,16.0,,,,,Syrah,
123749,US,,,86,19.0,,,,,Cabernet Sauvignon,
123750,US,,,86,22.0,,,,,Cabernet Franc,
123752,US,,,86,27.0,,,,,Cabernet Sauvignon,
123753,US,,,86,14.0,,,,,Sauvignon Blanc,
123755,US,,,86,25.0,,,,,Pinot Noir,
123756,US,,,86,16.0,,,,,Pinot Noir,
123759,US,,,86,12.0,,,,,Chardonnay,
123760,US,,,94,30.0,,,,,Riesling,
123762,US,,,94,62.0,,,,,Cabernet Franc,
123763,US,,,94,135.0,,,,,Red Blend,
123764,US,,,94,65.0,,,,,G-S-M,
123768,US,,,94,60.0,,,,,Pinot Noir,
123769,US,,,94,49.0,,,,,Pinot Noir,
123770,US,,,94,49.0,,,,,Pinot Noir,
123771,US,,,94,38.0,,,,,Riesling,
123775,France,,,94,100.0,,,,,Chardonnay,
123776,US,,,94,18.0,,,,,Petite Sirah,
123783,US,,,93,34.0,,,,,White Blend,
123786,US,,,93,165.0,,,,,Cabernet Sauvignon,
123789,France,,,93,65.0,,,,,Chardonnay,
123790,France,,,92,75.0,,,,,Chardonnay,
123791,US,,,92,35.0,,,,,Marsanne,
123792,US,,,92,48.0,,,,,Chardonnay,
123793,US,,,92,72.0,,,,,Cabernet Sauvignon,
123794,US,,,92,48.0,,,,,Pinot Noir,
123795,France,,,92,105.0,,,,,Chardonnay,
123798,France,,,92,88.0,,,,,Chardonnay,
123799,US,,,92,43.0,,,,,Chardonnay,
123801,US,,,92,30.0,,,,,Meritage,
123802,US,,,92,65.0,,,,,Chardonnay,
123803,US,,,92,16.0,,,,,Viognier,
123804,US,,,92,69.0,,,,,Syrah-Cabernet Franc,
123806,France,,,92,100.0,,,,,Pinot Noir,
123807,US,,,92,27.0,,,,,Chardonnay,
123809,France,,,92,85.0,,,,,Chardonnay,
123812,US,,,92,85.0,,,,,Syrah,
123813,US,,,92,38.0,,,,,Merlot,
123815,France,,,92,82.0,,,,,Pinot Noir,
123816,US,,,92,35.0,,,,,Pinot Noir,
123817,US,,,92,42.0,,,,,Pinot Noir,
123818,US,,,92,40.0,,,,,Syrah,
123820,US,,,91,20.0,,,,,Rhône-style White Blend,
123821,US,,,91,98.0,,,,,Bordeaux-style Red Blend,
123823,US,,,91,54.0,,,,,Red Blend,
123824,US,,,91,20.0,,,,,Cabernet Sauvignon,
123825,US,,,91,28.0,,,,,Cabernet Sauvignon,
123826,US,,,91,30.0,,,,,Zinfandel,
123834,France,,,91,67.0,,,,,Pinot Noir,
123837,France,,,91,14.0,,,,,Syrah-Grenache,
123838,France,,,91,20.0,,,,,Rhône-style Red Blend,
123840,US,,,91,28.0,,,,,Sangiovese,
123841,US,,,91,28.0,,,,,Syrah-Grenache,
123842,US,,,91,36.0,,,,,Petite Sirah,
123844,US,,,91,42.0,,,,,Red Blend,
123846,France,,,91,25.0,,,,,Bordeaux-style White Blend,
123847,France,,,91,18.0,,,,,Malbec,
123848,France,,,91,21.0,,,,,Malbec-Merlot,
123850,US,,,89,20.0,,,,,Riesling,
123851,US,,,89,26.0,,,,,Pinot Noir,
123854,US,,,89,25.0,,,,,Cabernet Franc,
123856,US,,,89,10.0,,,,,Sauvignon Blanc,
123857,France,,,89,14.0,,,,,Bordeaux-style Red Blend,
123859,US,,,89,28.0,,,,,Zinfandel,
123860,US,,,89,28.0,,,,,Sémillon,
123861,France,,,89,25.0,,,,,Sauvignon Blanc,
123862,US,,,89,29.0,,,,,Viognier,
123863,US,,,89,40.0,,,,,Bordeaux-style Red Blend,
123864,US,,,89,35.0,,,,,Zinfandel,
123865,US,,,89,35.0,,,,,Pinot Noir,
123872,US,,,89,65.0,,,,,Sauvignon Blanc,
123874,France,,,91,37.0,,,,,Chardonnay,
123876,France,,,91,42.0,,,,,Champagne Blend,
123878,France,,,91,100.0,,,,,Chardonnay,
123880,France,,,91,122.0,,,,,Champagne Blend,
123881,US,,,91,30.0,,,,,Rhône-style White Blend,
123882,US,,,91,29.0,,,,,Sangiovese,
123883,US,,,91,28.0,,,,,Chardonnay,
123884,France,,,91,60.0,,,,,Chardonnay,
123885,US,,,91,29.0,,,,,Pinot Gris,
123886,France,,,91,80.0,,,,,Champagne Blend,
123887,France,,,91,59.0,,,,,Champagne Blend,
123888,US,,,91,30.0,,,,,Sangiovese,
123890,US,,,91,75.0,,,,,Cabernet Blend,
123891,US,,,91,58.0,,,,,Rhône-style Red Blend,
123895,US,,,91,38.0,,,,,Chardonnay,
123897,France,,,91,30.0,,,,,Bordeaux-style Red Blend,
123898,France,,,91,25.0,,,,,Bordeaux-style Red Blend,
123899,US,,,91,60.0,,,,,Pinot Noir,
123900,France,,,91,45.0,,,,,Pinot Noir,
123903,France,,,91,57.0,,,,,Pinot Noir,
123905,France,,,85,12.0,,,,,Rosé,
123907,France,,,85,12.0,,,,,Colombard-Sauvignon Blanc,
123908,France,,,85,12.0,,,,,Rosé,
123912,US,,,85,15.0,,,,,Chardonnay,
123913,US,,,85,15.0,,,,,Sangiovese,
123916,France,,,85,12.0,,,,,Rosé,
123918,France,,,85,17.0,,,,,Rosé,
123919,France,,,85,10.0,,,,,Rosé,
123920,France,,,85,12.0,,,,,Rosé,
123922,France,,,85,13.0,,,,,Rosé,
123924,US,,,85,8.0,,,,,Chardonnay,
123925,US,,,85,8.0,,,,,Pinot Grigio,
123929,France,,,84,10.0,,,,,Rosé,
123930,France,,,84,10.0,,,,,Rosé,
123931,France,,,84,12.0,,,,,Red Blend,
123932,France,,,93,38.0,,,,,Riesling,
123934,US,,,93,35.0,,,,,Pinot Noir,
123938,France,,,93,50.0,,,,,Bordeaux-style Red Blend,
123939,France,,,93,25.0,,,,,Bordeaux-style Red Blend,
123940,France,,,93,65.0,,,,,Bordeaux-style Red Blend,
123941,France,,,93,91.0,,,,,Bordeaux-style White Blend,
123942,France,,,93,40.0,,,,,Bordeaux-style Red Blend,
123943,France,,,93,55.0,,,,,Bordeaux-style Red Blend,
123944,US,,,93,40.0,,,,,Pinot Noir,
123945,US,,,93,70.0,,,,,Pinot Noir,
123946,France,,,93,26.0,,,,,Pinot Gris,
123947,US,,,93,90.0,,,,,Pinot Noir,
123948,France,,,93,45.0,,,,,Pinot Gris,
123949,US,,,93,28.0,,,,,Chardonnay,
123951,US,,,93,100.0,,,,,Pinot Noir,
123952,France,,,93,36.0,,,,,Riesling,
123953,US,,,93,28.0,,,,,Cabernet Sauvignon,
123954,US,,,93,35.0,,,,,Pinot Noir,
123957,US,,,93,72.0,,,,,Pinot Noir,
123958,US,,,93,55.0,,,,,Pinot Noir,
123959,US,,,93,82.0,,,,,Pinot Noir,
123961,US,,,93,40.0,,,,,Chardonnay,
123965,US,,,89,40.0,,,,,Vidal Blanc,
123966,US,,,89,23.0,,,,,Sauvignon Blanc,
123968,France,,,89,15.0,,,,,Bordeaux-style Red Blend,
123971,US,,,89,29.0,,,,,Pinot Noir,
123974,US,,,89,38.0,,,,,Pinot Noir,
123981,US,,,89,45.0,,,,,Pinot Noir,
123982,US,,,89,62.0,,,,,Cabernet Sauvignon,
123985,US,,,89,50.0,,,,,Cabernet Sauvignon,
123986,US,,,89,59.0,,,,,Red Blend,
123990,US,,,89,20.0,,,,,Pinot Noir,
123991,France,,,89,65.0,,,,,Champagne Blend,
123992,US,,,87,18.0,,,,,Riesling,
123993,US,,,87,16.0,,,,,Primitivo,
123996,US,,,87,16.0,,,,,Riesling,
123998,US,,,87,8.0,,,,,Zinfandel,
123999,US,,,87,12.0,,,,,Zinfandel,
124000,US,,,87,25.0,,,,,Petite Sirah,
124002,US,,,87,16.0,,,,,Chardonnay,
124003,US,,,87,16.0,,,,,Chardonnay,
124005,France,,,87,25.0,,,,,Bordeaux-style Red Blend,
124006,France,,,87,13.0,,,,,Bordeaux-style White Blend,
124007,US,,,87,28.0,,,,,Rhône-style Red Blend,
124008,France,,,87,21.0,,,,,Bordeaux-style Red Blend,
124009,US,,,87,15.0,,,,,Red Blend,
124010,US,,,87,15.0,,,,,Chardonnay,
124011,US,,,87,35.0,,,,,Cabernet Sauvignon,
124015,US,,,87,24.0,,,,,Viognier,
124016,US,,,87,22.0,,,,,Sauvignon Blanc,
124019,US,,,87,25.0,,,,,Sparkling Blend,
124021,US,,,87,40.0,,,,,Rhône-style Red Blend,
124024,US,,,83,13.0,,,,,Gewürztraminer,
124026,US,,,83,12.0,,,,,Chardonnay,
124027,US,,,83,12.0,,,,,Chardonnay,
124029,US,,,83,18.0,,,,,Sauvignon Blanc,
124030,France,,,83,15.0,,,,,Rosé,
124031,France,,,83,25.0,,,,,Bordeaux-style Red Blend,
124032,France,,,83,13.0,,,,,Bordeaux-style Red Blend,
124034,France,,,83,15.0,,,,,Bordeaux-style Red Blend,
124035,US,,,83,26.0,,,,,Rosé,
124039,US,,,82,14.0,,,,,Fumé Blanc,
124040,France,,,82,15.0,,,,,Bordeaux-style Red Blend,
124041,France,,,82,45.0,,,,,Bordeaux-style Red Blend,
124042,France,,,82,30.0,,,,,Bordeaux-style Red Blend,
124043,France,,,82,20.0,,,,,Bordeaux-style Red Blend,
124044,France,,,82,13.0,,,,,Bordeaux-style Red Blend,
124045,US,,,82,25.0,,,,,Pinot Noir,
124046,France,,,82,18.0,,,,,Merlot,
124050,France,,,82,14.0,,,,,Bordeaux-style Red Blend,
124051,US,,,82,27.0,,,,,Mourvèdre,
124052,France,,,92,22.0,,,,,Gamay,
124053,US,,,92,20.0,,,,,Riesling,
124054,US,,,92,45.0,,,,,Syrah,
124055,US,,,92,38.0,,,,,Pinot Noir,
124056,France,,,92,28.0,,,,,Gamay,
124058,US,,,92,25.0,,,,,Gewürztraminer,
124060,US,,,92,45.0,,,,,Pinot Noir,
124062,US,,,92,28.0,,,,,Malbec,
